year,REGION,cmip6_tas_ssp126_Annual,cmip6_tas_ssp126_MAM,cmip6_tas_ssp126_JJAS,cmip6_tas_ssp126_SON,cmip6_tas_ssp126_DJF,cmip6_tas_ssp245_Annual,cmip6_tas_ssp245_MAM,cmip6_tas_ssp245_JJAS,cmip6_tas_ssp245_SON,cmip6_tas_ssp245_DJF,cmip6_tas_ssp370_Annual,cmip6_tas_ssp370_MAM,cmip6_tas_ssp370_JJAS,cmip6_tas_ssp370_SON,cmip6_tas_ssp370_DJF,cmip6_tas_ssp585_Annual,cmip6_tas_ssp585_MAM,cmip6_tas_ssp585_JJAS,cmip6_tas_ssp585_SON,cmip6_tas_ssp585_DJF,cmip6_pr_ssp126_Annual,cmip6_pr_ssp126_MAM,cmip6_pr_ssp126_JJAS,cmip6_pr_ssp126_SON,cmip6_pr_ssp126_DJF,cmip6_pr_ssp245_Annual,cmip6_pr_ssp245_MAM,cmip6_pr_ssp245_JJAS,cmip6_pr_ssp245_SON,cmip6_pr_ssp245_DJF,cmip6_pr_ssp370_Annual,cmip6_pr_ssp370_MAM,cmip6_pr_ssp370_JJAS,cmip6_pr_ssp370_SON,cmip6_pr_ssp370_DJF,cmip6_pr_ssp585_Annual,cmip6_pr_ssp585_MAM,cmip6_pr_ssp585_JJAS,cmip6_pr_ssp585_SON,cmip6_pr_ssp585_DJF,cmip6_tasmax_ssp126_Annual,cmip6_tasmax_ssp126_MAM,cmip6_tasmax_ssp126_JJAS,cmip6_tasmax_ssp126_SON,cmip6_tasmax_ssp126_DJF,cmip6_tasmax_ssp245_Annual,cmip6_tasmax_ssp245_MAM,cmip6_tasmax_ssp245_JJAS,cmip6_tasmax_ssp245_SON,cmip6_tasmax_ssp245_DJF,cmip6_tasmax_ssp370_Annual,cmip6_tasmax_ssp370_MAM,cmip6_tasmax_ssp370_JJAS,cmip6_tasmax_ssp370_SON,cmip6_tasmax_ssp370_DJF,cmip6_tasmax_ssp585_Annual,cmip6_tasmax_ssp585_MAM,cmip6_tasmax_ssp585_JJAS,cmip6_tasmax_ssp585_SON,cmip6_tasmax_ssp585_DJF,cmip6_tasmin_ssp126_Annual,cmip6_tasmin_ssp126_MAM,cmip6_tasmin_ssp126_JJAS,cmip6_tasmin_ssp126_SON,cmip6_tasmin_ssp126_DJF,cmip6_tasmin_ssp245_Annual,cmip6_tasmin_ssp245_MAM,cmip6_tasmin_ssp245_JJAS,cmip6_tasmin_ssp245_SON,cmip6_tasmin_ssp245_DJF,cmip6_tasmin_ssp370_Annual,cmip6_tasmin_ssp370_MAM,cmip6_tasmin_ssp370_JJAS,cmip6_tasmin_ssp370_SON,cmip6_tasmin_ssp370_DJF,cmip6_tasmin_ssp585_Annual,cmip6_tasmin_ssp585_MAM,cmip6_tasmin_ssp585_JJAS,cmip6_tasmin_ssp585_SON,cmip6_tasmin_ssp585_DJF,cmip6_ws_ssp126_Annual,cmip6_ws_ssp126_MAM,cmip6_ws_ssp126_JJAS,cmip6_ws_ssp126_SON,cmip6_ws_ssp126_DJF,cmip6_ws_ssp245_Annual,cmip6_ws_ssp245_MAM,cmip6_ws_ssp245_JJAS,cmip6_ws_ssp245_SON,cmip6_ws_ssp245_DJF,cmip6_ws_ssp370_Annual,cmip6_ws_ssp370_MAM,cmip6_ws_ssp370_JJAS,cmip6_ws_ssp370_SON,cmip6_ws_ssp370_DJF,cmip6_ws_ssp585_Annual,cmip6_ws_ssp585_MAM,cmip6_ws_ssp585_JJAS,cmip6_ws_ssp585_SON,cmip6_ws_ssp585_DJF
2035,INDIA,0.4451741,-0.063533306,0.9229815,0.17095025,0.5586949,0.81980217,1.0185976,0.6803547,0.46450293,1.1550193,1.0104535,1.7904305,1.0190428,0.21139166,0.81695324,0.016358295,0.74652976,0.14884913,-0.81571794,-0.54270947,-0.06379721290633247,-0.13778029115527785,-0.5366223638823782,0.5361481285115605,0.010422167306847306,-0.009476999119868823,0.190997661455079,0.2400263838825291,-0.30566051545968054,-0.16939304396345578,0.18175341375870818,0.34429579779763214,0.3453127364629454,0.20335438266031758,-0.42387060389635506,0.9544731014385189,-0.5665625816105414,2.575048335104365,1.0206409617728849,-0.20152830479775566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,INDIA,0.34984645,0.6296032,0.4157632,0.2681881,-0.0013297972,0.65536296,0.99483675,0.27969673,0.47490415,0.98842925,0.40898982,0.83042455,0.5877559,-0.061093666,-0.23209016,-0.2743476,-0.9119255,-0.15982331,0.14946371,0.020959863,0.0032180984469951817,0.20817903283717745,-0.3417244973836747,0.3559757426683337,-0.07411297828595619,-0.45228184375870667,0.04758188301179775,-0.45830667438485323,-1.0772217894531768,-0.2471116615603242,-0.023188401106575118,-0.3190381691921333,0.4447128504329055,-0.43318447921328795,0.26142506450391945,-0.47610768249096214,0.8446359682285016,-1.7168818635440435,-0.4247343513064849,-0.08189770747708096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,INDIA,0.3154094,0.49431384,0.38149944,0.100329064,0.20270841,1.0729376,0.55947214,1.5250659,1.2264978,1.0421445,0.5803473,1.1220236,1.069997,-0.36488706,0.12421601,0.9236198,0.5245563,1.574612,0.90390116,0.14503083,0.3512906080188653,0.5986718484064258,1.1221040759334742,-0.7299365045018351,0.0006882449980732627,-0.9587478395700225,-0.23461430734595415,-2.1093956334067645,-0.5376368072820934,-0.14874725108444098,0.42806294248638255,-0.43336474209125503,1.2352274422894114,0.7594878760265188,-0.4028997676903942,-1.0507335946576948,-0.2557087711731728,-2.4219569523835918,-0.5108499698339342,0.20343747896499442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,INDIA,0.7842863,1.0817116,0.9348028,0.7420673,0.36032405,0.6233204,0.57115144,0.5497371,0.6728442,0.7454083,0.17577942,0.8606092,0.28231847,-0.39194483,-0.33775344,0.5857178,0.9360929,0.8356292,-0.3170749,0.5132199,-0.3214119802162163,-0.2458372600093515,-0.8241528822165493,-0.1672189626398017,0.3492264533797303,0.30325073020379184,-0.26633779385104284,1.0853955021621113,-0.11290027033548139,0.17605376835839773,0.24621677300788172,0.03919652850201175,0.5370586350424855,0.5842368338956201,-0.14870582211013889,0.44782137942427663,-0.49154768348096395,1.1027357173302483,0.918070443299505,-0.26054720551151145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,INDIA,0.5527324,0.51338315,0.5979845,-0.03561066,0.68574876,0.43448353,0.61173797,0.7845602,-0.03083288,0.073019005,0.15636414,-0.0044970894,0.7405626,-0.3603793,-0.219092,0.24907336,0.17576674,0.09936,0.40690416,0.47853962,0.08302753697474367,1.8004637633753822,-1.2598434729937016,0.32728502449855107,0.16725207841671536,0.2501990360010005,-0.022755196299263158,0.3015961400981653,0.8278282180469431,-0.08442648224691583,0.49382892799419537,-0.4934795687347934,2.392105237645075,-0.682452307954562,-0.15658508259567913,0.04063616368788965,0.20351077992454683,0.3715223308858893,-0.3237270845981618,-0.3219119085043865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,INDIA,0.7088353,1.2103772,0.85223424,0.7170739,0.1458003,0.6499761,0.98883766,0.4389903,0.4508379,0.56991297,0.42633116,0.83624613,0.65486014,0.009901927,-0.3203651,1.0131725,0.7606834,1.1164995,1.1966766,0.9714701,-0.6440440220506067,-0.4309484565720287,-0.9321061105511704,-0.8062325233361881,0.007449210977489669,0.005573512434944686,-0.2642954218381626,-0.8627632176933747,1.6618697462304175,0.09829598162656322,0.3716249519674007,0.08080311669161395,1.1604845780018787,-0.08093891077287586,0.04681786460542339,-0.37627832198705746,-0.3787561219141968,-0.4696889563824682,-0.33475574204940994,-0.06092516059859201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,INDIA,0.6722248,0.69796187,0.8300295,0.6697036,0.5237024,0.8938554,0.66397196,1.1188873,0.8012737,0.8854718,0.7399065,0.4984812,0.93213505,0.9127511,0.5488078,1.001401,1.1580203,1.0115,0.6026252,1.2294267,0.04912072869310548,0.4223965108743911,-0.12816885747835668,0.21021405831357473,-0.3326299696256824,-0.2245343571636643,0.14575650121564512,-0.11051899674788566,-0.7149940378609813,-0.2143188020094517,0.14032691761487628,-0.18608811296721536,0.7094465403184291,-0.28567166264367033,0.14196331940348694,0.024838415345483176,0.24824956833167838,0.2871156542152925,-0.3239675288154652,-0.1937112845944826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,INDIA,0.8883596,0.68601996,0.9867155,0.9364816,0.90268195,0.7624145,0.86197245,0.4471097,1.2842969,0.593704,0.8337646,0.93147,0.8489543,0.71479136,0.78088653,0.7283105,1.120863,0.712404,0.3034849,0.5413551,-0.5482081797179251,0.48503523859354974,-1.5206929870109813,-0.33704500368432533,-0.05559331939972733,-0.456859760378995,0.3867675257568474,-0.8731046287175965,-0.932349247038697,-0.17139989107183323,-0.15941148063176003,-0.28638496227613064,0.29352239020121546,-0.5043696475786621,-0.29478387467092393,0.11134090327492215,-0.14864806669896838,0.752062778202939,-0.3078845485345079,-0.10546173241000856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,INDIA,0.86720604,1.4803663,0.4331563,0.34367037,1.3120255,1.2319946,1.6470734,1.4042224,0.497938,0.99220335,0.7535157,1.637507,0.55124897,0.1552632,0.2328136,0.6263584,0.61285776,1.0172386,0.14928515,0.39207125,-0.042846699830659765,0.11332660340952082,0.1692732466349592,-0.2894967412754876,-0.20016408655072362,0.4311287073734869,-0.37667585437488893,0.8914558125021621,1.061908058790179,-0.1692943090472782,0.511715205933852,0.5782831141209642,0.853988649558986,0.5744409559347313,-0.16041160196129214,0.3943795716305419,0.04718534692145535,0.18381701744547546,1.4894167428124903,-0.21533442430799796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,INDIA,0.40941384,0.052887283,0.22462493,0.30096844,1.0778826,0.42708376,0.33394867,0.75623685,0.630632,0.03737478,0.53238416,0.9338134,0.60711086,0.29634377,0.15468068,0.6743201,0.50430596,1.1443025,0.45744586,0.44026035,0.48167164382480493,0.12653283825315276,1.0297830104086116,0.36508325089813437,-0.07270569581136299,-0.6204296155840303,0.006025020690607348,-1.8420458073067068,0.22928342944917293,-0.27201041741117166,0.15896558679411799,0.3177387219766759,0.19192410930259646,0.22539654119442692,-0.1294577890896992,-0.619740677628362,-0.209595494123229,-1.8425111147432496,0.46416223300013454,-0.1288458206134494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,INDIA,0.87642384,1.3120601,0.9674811,-0.09860268,0.9092351,1.0330853,0.9749065,1.0653564,0.97002965,1.1973888,0.8425751,1.0443949,1.0851218,1.2153956,-0.035132054,1.3598572,1.3933734,1.7713835,0.8448301,1.1918814,0.0355037995112164,-0.10268546045612979,0.7637369022495866,-0.501162139671418,-0.30525585905064734,0.3122413649984695,-0.03278260662131497,0.8588521735709593,0.14886453976735933,-0.12459960796949517,-0.5080550363067358,-0.23597467980014394,-1.379309388523884,-0.009903569266377494,0.23630728617932328,-0.2853432487700245,-0.30241425594354104,0.271065872664295,-0.986373788834657,-0.27997332074144504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,INDIA,0.5871522,0.741072,-0.13192353,0.91281646,1.02999,1.2173944,1.318126,1.465053,0.8205945,0.8811906,1.075107,0.74227935,1.378234,0.91348624,1.1990125,1.0037953,1.0563394,0.97331166,0.16351277,1.6615026,-0.20230702268310322,-0.03484114889925502,0.2785189060007678,-0.9446409932856431,-0.22383789248742653,-0.25723547754095283,-0.4000517943211787,0.118269722707879,-0.5571350163660804,0.1079022987103325,-0.5863167184405367,-0.35502554170453465,-0.535458244582419,-0.9970290837469062,-0.21294456904172682,0.6810903992117247,0.3842249440453985,1.375225287993262,0.2763796084531181,0.1998433703533596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,INDIA,0.3755931,0.26001328,0.5061573,-0.14382602,0.7766148,1.011659,0.9477789,1.0659583,0.9493733,0.8980406,0.86463577,0.6118159,1.1081862,0.7022837,0.945051,1.1130035,1.1373339,1.2987857,0.8460551,0.9662543,0.3356977215556715,0.012470342919804776,1.1184268187312583,0.02182144837170139,-0.26762128306943983,0.6276410650985347,0.522039131231225,1.662527053644714,-0.18473095338108447,-0.1837148753848414,0.7713080333146146,0.2537237350374469,2.3491037660460576,-0.353505455297746,0.09250015506391686,0.07295367611942938,0.11339726049385129,0.6156241414078372,-0.44529255069906193,-0.29164237466765225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,INDIA,0.5005565,0.57805306,0.40173757,0.3164782,0.60714686,0.45567766,0.27437443,0.33894977,0.23169352,0.95111257,0.27018493,-0.098923996,0.6244174,0.005584944,0.3718219,1.2113571,0.8506546,1.4679431,1.4567745,0.98339427,-0.024410328839094584,0.22295933030632717,-0.5245895062351498,0.7256693386620142,-0.2746053914118322,0.9652025751458373,0.1025348962462927,1.9307594697108281,0.3658268076368991,0.6694049721467132,0.06175977505981147,0.5181891412985993,0.26285229467872406,-0.525560178091706,-0.04683428459316197,-0.24854864504025515,0.9724348504085155,-0.6490727108904891,-0.761385350929471,-0.3070584676791331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,INDIA,0.65397555,1.4356906,0.48047498,-0.20478417,0.6892816,0.9034662,1.2430501,0.49609274,0.82509536,1.1768878,0.52508783,0.7623733,1.0895244,-0.22874936,-0.24676429,1.6387155,1.846322,1.6941146,0.95650214,1.6205804,0.9982531214849598,-0.2808925560563006,2.719492898084494,0.6987164177082891,0.05018548165339766,-0.057350475949400063,1.0409567070549863,-0.6239207964866732,-0.2726522903864376,-0.09527113789182293,0.2865125633511042,-0.10701768938936021,0.13230161041601232,1.0848104201248439,-0.14962969824441755,0.07570849094791676,-0.02932647414100627,-0.30648236001442647,0.9548030749091596,-0.16496743922863547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,INDIA,0.90342164,0.8014609,0.98292816,0.68219423,0.98192555,0.66691387,-0.017077597,1.0284721,0.31078586,1.2617599,0.88564515,-0.13955185,1.6367204,1.3093443,0.5467175,1.2926042,0.2157506,1.9334028,2.024032,1.0680277,-0.5140313332494472,-0.29743980833806116,-0.70711305984823,-0.7581475692676239,-0.11622789105979628,0.7926202346784413,0.3384263344251182,1.5091930589859543,0.47711359136455234,0.5435889066544957,-0.8842933795923773,-0.15442919727484908,-2.1177809911551915,-0.4861108767905771,-0.14392147826034085,-0.3428514231778999,0.754582234021264,-1.9478437415290857,0.5980327239378921,-0.12060695588896032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,INDIA,0.69687134,1.3031747,0.39288157,0.25499156,0.80438185,0.6832206,1.2919223,0.31671843,0.36282524,0.84042424,1.1475533,1.1131845,1.4338868,0.33352795,1.3161316,1.819523,2.031924,1.8266382,0.885462,2.1712406,0.20983501764739465,0.15188368606459918,0.6486061689291632,0.11227166228439717,-0.4315466389082855,1.0870108054467658,0.051580575338516586,2.644062747262845,1.0100878021984572,-0.3907797789625473,0.35870305928807067,0.19908259388543464,0.8093678846688729,0.1302096286101292,0.06870920065116819,1.1090818082201008,0.1438673150375647,2.3380975357586498,1.2479687187675654,-0.15017984254220298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,INDIA,0.5782364,1.3352613,0.1414805,0.7026497,0.49967906,0.103508756,0.4203422,0.38365754,-0.29646257,-0.53891253,1.253703,1.3383957,1.4304615,1.4191349,0.742346,1.1176667,0.6823635,1.0521611,1.5461817,1.1913606,0.3046497073675949,0.43539423240978875,0.6448838911507778,-0.08101345106804989,-0.01576159133647298,0.44228650785887397,0.3166263024805828,0.08557375690890207,1.1482385293279123,0.0724886044669825,-0.29365011078356607,-0.27264136930169297,-0.20121645925561454,-0.6820378251707755,0.0774846360221502,-0.47161528241313844,0.7632020153206125,-1.199791826083162,-0.928233959902825,-0.15149956863987432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,INDIA,0.8315339,0.99302745,0.7871012,1.1385769,0.33030826,0.49173042,-0.08898891,0.49611658,1.0820482,0.9342349,1.4612062,1.9944165,1.4551425,0.39273095,1.5843654,1.2688671,1.4648111,1.3633755,0.87972194,1.0059681,-0.4564920832055914,0.3620868184598936,-1.2070887963968655,-0.3551613117777067,-0.24755214141650336,-0.16632103672350113,0.5886957191827359,-1.1307968859665969,0.482679024364197,-0.2525314974282851,0.6266105384560692,0.19724558952650198,1.453419076659402,0.6748824782828963,-0.017130184902861917,0.7755746054637067,0.9182605261181583,0.8457911852663539,1.1868682210955352,-0.18225129007488775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,INDIA,0.82055,1.0683452,0.7759756,0.48648298,0.81576353,0.9985683,0.6117086,1.583748,0.6477456,0.7049822,0.47688276,0.17220247,0.2680303,1.0235124,0.607452,0.7305857,0.9176827,0.53083825,0.60360557,0.89261335,0.19627854391761926,-0.012351616254262211,1.2922572421928085,-0.7217469345761519,-0.2987458837167329,-0.004811620807044877,0.27649395128677945,-0.06231629692139527,-0.13848908188627276,-0.0812183610819753,0.17509026362780689,1.1594212207787682,0.04359099122921031,-0.32549505123961237,-0.043630080437410186,0.09626669994681218,0.6835581570385894,-0.12304180863070557,-0.38898894161276903,0.20918894510341846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,INDIA,0.6147824,-0.3723176,1.1388588,0.67361677,0.6448644,1.0190228,1.4297336,0.9919436,0.9291725,0.45475844,1.1806895,1.5301625,1.0006555,0.47176543,1.51932,0.90254694,0.984748,1.0998509,0.95386213,0.6091215,-0.3121230743628037,0.11660291856654603,-0.8970128130847822,-0.2854725116104788,0.3579144556439702,0.14626554239955653,0.5531233026959804,0.0325344787580091,0.1340288353320577,-0.2740415495690425,0.9347619800655328,0.12455974775979879,2.3659336623358014,0.4915172837337194,-0.17281764755827636,-0.021851354995273867,-0.42210717577147233,0.298539564247846,0.1807921707782747,-0.16744405852758273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,INDIA,1.0464296,1.0229264,1.3596779,0.82175034,0.697377,0.7355862,0.1418076,1.1759098,0.5568455,1.0091274,1.0650916,1.1781912,1.0538802,1.0677954,0.98576593,1.3100573,1.0554926,1.7226319,1.5802025,0.6934631,-0.5010881912062937,0.0776361416920054,-0.9027088318826894,-0.7190292487854246,-0.1073610462538464,0.731465147627254,0.6281654971211217,1.6661340724306228,-0.21038093959795198,0.20954476843998676,-0.1933964786875719,0.18922805883376467,-0.26637298937829423,-0.37384655982780335,0.015370915368169676,-0.5595179614168925,-0.10947091725124558,-1.393154268633082,-0.13217093895604048,-0.26254052687129076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,INDIA,1.0510628,0.65218323,1.1201961,0.69609797,1.3699299,0.5167727,0.41604355,0.73290753,0.24904229,0.6996613,1.2279049,1.1225064,1.7595172,0.364029,1.2692481,1.682466,1.9702979,1.7903646,1.1022267,1.7151396,0.02574112082477674,0.18421631683362164,-0.22224776618457778,0.43273906902281295,-0.09676055111134939,1.5852620623604696,0.39177606178020824,4.065218612292491,0.5237725599068529,-0.18636197414889666,0.7764540284655316,0.1402367028049055,1.9964381684900985,0.1620065964498965,0.03836968459375915,0.6679280374843559,0.33822858922235216,1.8512487244986582,-0.21936597555411755,0.30151651934349627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,INDIA,0.9521525,1.0497851,1.1416113,0.56509227,0.8133062,0.7296074,1.0033562,0.34687707,0.5635016,1.3125827,0.72303885,0.7295928,0.7642152,0.6991452,0.62472075,1.218014,0.8044965,1.3745403,1.1262898,1.497028,0.3820311307563694,-0.019805601174122812,0.9316056260940685,0.40217504559485534,-0.013673718819160682,0.19930077469516824,0.5060110299675441,0.32005035153019507,-0.14843198123268797,-0.09505281593667578,0.18845446766258367,0.3078713843834896,1.0099359193841622,-0.8595792473649879,-0.12866201997831536,0.530458393846529,0.8665041005926267,1.1205337283907724,-0.1313548505543579,-0.14190615439663115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,INDIA,1.1795365,1.4024752,0.8034835,0.7741958,1.6261368,1.4308397,1.2623913,1.704396,1.0953422,1.4894948,1.0163931,0.61043465,1.6863302,0.73942107,0.94235724,1.2357024,1.619784,1.3391889,1.1006233,0.91190755,0.032976119266269546,1.1128838748617988,-1.2543127147899713,0.9192678575733165,-0.03591279309070264,-0.4512779537676154,-0.2835107923612539,-0.7426421161637805,-0.28714408171544215,-0.2681325028580518,0.032838326006601776,-0.17113173507193236,0.24765257648978475,0.25570146202778876,-0.3679522968291271,-0.4878360656011197,-0.2677372168172932,-1.1014728814352626,-0.08527572208400924,-0.06930134831750283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,INDIA,0.5836514,0.15034011,0.52957183,0.7894992,1.0479386,0.91061854,0.7482343,1.2132257,0.92610747,0.58063495,1.5573838,1.6717968,1.3227549,1.6851132,1.516226,1.8293862,2.227803,1.7484232,1.4704051,1.885442,-0.011759054529605158,0.6726343877853538,-0.6242417102523867,-0.032415314672101764,0.2717809328959948,0.15511170899977547,0.19234715565872126,-0.3304654410277545,0.8004707316742627,0.0524946254397002,-0.9940579762110304,-0.6406520462990397,-1.9208907126010581,-0.6903683511028088,0.019840708110058274,0.7313252362214333,1.1314133077352517,1.5660152859236838,-0.09885816994448907,-0.14355378213793993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,INDIA,0.86385626,0.5844972,1.0460119,1.0295024,0.98127633,0.9455716,0.98850715,1.2121196,1.0819672,0.418077,1.5033015,2.3190792,1.1114736,0.78100157,1.6829865,0.9870331,0.9294522,0.86050874,0.85135233,1.1825957,-0.5275711292458719,0.12241788502867769,-1.4521351020512139,-0.31939755254433483,0.10214961402572934,-0.1864061907650961,0.21185557981836378,-0.5909595203762923,-0.07945039648816564,-0.19149752262185274,0.5259165642884142,0.13450387751540746,1.1948550375599891,0.6759122604238652,-0.34831332330556297,0.9672688841782587,0.21638872445261303,2.277583207676428,0.5577226203257685,0.18316500350544532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,INDIA,0.9367367,1.1322613,0.4812139,0.9175948,1.4488972,1.517002,1.8403443,1.5837724,0.6148115,1.876177,0.87370294,1.4175063,0.9565454,0.09131813,0.908025,1.4176605,1.6843318,1.7771467,1.1292773,0.59161323,0.08970525789233542,-0.4122680211755615,1.205873240386236,-0.6102571621110577,-0.2932000201189407,0.47236783186050696,0.28719954437745726,1.90018930366225,-0.7082817141549113,-0.2986343655218549,0.6670556936302369,0.8073207193533468,1.0460091040832882,0.5844897521281122,-0.08370184437055755,0.22074822654399223,-0.3307419112487207,0.40580181117437114,0.2190182442498768,0.4607001969107157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,INDIA,0.6415455,1.0007237,0.45889395,0.7476453,0.3373435,1.4742962,1.4361496,1.5642939,1.3829594,1.3560246,0.9271006,0.2801341,1.5375369,0.8954502,0.74757725,1.5002236,1.5679748,1.2317348,1.0808853,2.0205166,0.032427260951257246,0.21324272507120695,0.005594095930502097,-0.03527619560960939,0.2430626947437672,-0.2858767660430089,-0.3728204354042351,-0.7575061486957239,0.4988718342400119,-0.2311907587575935,0.10867514815037763,0.20422930312920856,0.5502608709142858,-0.24389341524092056,-0.3505161716628903,0.8190092643211195,0.1110505970083307,2.7025562662336564,-0.15383057052362437,-0.36951071075711206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,INDIA,0.82809883,0.999995,0.69932777,0.72360295,1.1635818,1.4059665,1.3154947,1.1238053,1.7178171,1.8135153,1.0872496,1.321757,0.78033316,1.3829454,1.2794927,1.6108773,1.7435691,1.5876533,1.290381,1.816543,-0.12254894995599336,0.13767122504758614,-0.4934534887220035,0.03241434525904448,-0.0024356314339602086,0.1362284115256862,-0.046906610408611986,0.738233931571578,-0.35038203816205415,-0.13908620999638377,0.20056852225334662,-0.0021663819467768715,0.9195989156006732,-0.21137917617970325,-0.06980088226222429,0.3726987658521066,0.6755700036366452,0.2649216541069632,0.5057741966861788,-0.07425799045300834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,INDIA,0.55647016,0.35857418,0.8233255,-0.13989933,0.9476103,1.2831284,0.96402854,1.7517974,1.0089799,1.4096318,1.2177072,1.4299371,1.3975857,0.5675221,1.2136747,1.8380755,2.114483,1.6659993,1.6287686,1.987014,0.4671138443670125,-0.15253884745061774,1.176180368438119,0.5257102333637017,-0.15377873921569063,0.0787193551118185,-0.13218623763108814,-0.8735195912514501,1.7712126545758016,-0.15610661144860005,-0.10953726066714814,-0.13848851052720765,-0.44979244701439913,0.3515033800145108,-0.19318125173203296,0.0865084484128826,1.0460483979031237,-0.5623750400363862,0.22201221597671258,-0.1806826055915348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,INDIA,0.6906991,0.7340354,0.7580172,1.0816377,0.28747112,1.4820704,2.026732,1.1276091,1.5071282,1.3143271,1.6623678,1.4404734,1.6002144,1.6206076,2.0397992,2.0893302,1.9068512,2.630634,1.250791,1.9505748,-0.6584359445549535,0.12258414943415327,-2.099630289368278,-0.1321327214120078,0.1987564803687543,0.007865603402468118,0.032675628431795535,0.635493962514662,-0.5886150972814298,-0.33084049655359654,-0.31363711628998875,0.12886717690509844,-1.2442239493086111,0.22926726613190043,0.3162045251801423,0.5441343565892984,-0.5111115323302405,1.1929195450051078,0.9094083194830729,0.4152176288140941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
